Temps de latence : 2437 ms

N°Pt	SN	T	X	Y	Z	P	Alt	Azi	Twi	Lever
334	6126	5731556	28946	23862	0	522	690	800	0	0
335	6127	5731561	28949	23867	0	521	690	800	0	0
336	6128	5731566	28953	23872	0	522	690	800	0	0
337	6129	5731571	28956	23877	0	524	690	800	0	0
338	6130	5731576	28959	23883	0	525	690	800	0	0
339	6131	5731581	28962	23889	0	524	690	800	0	0
340	6132	5731586	28965	23895	0	525	690	800	0	0
341	6133	5731591	28968	23901	0	528	690	800	0	0
342	6134	5731596	28971	23908	0	528	690	800	0	0
343	6135	5731601	28975	23915	0	527	690	800	0	0
344	6136	5731606	28979	23922	0	528	690	800	0	0
345	6137	5731611	28983	23929	0	529	690	800	0	0
346	6138	5731616	28988	23936	0	529	690	800	0	0
347	6139	5731621	28993	23943	0	527	690	800	0	0
348	6140	5731626	28997	23949	0	529	690	820	0	0
349	6141	5731631	29002	23955	0	533	690	820	0	0
350	6142	5731636	29007	23962	0	534	690	820	0	0
351	6143	5731641	29012	23969	0	531	700	820	0	0
352	6144	5731646	29017	23976	0	531	700	820	0	0
353	6145	5731651	29022	23982	0	536	700	820	0	0
354	6146	5731656	29026	23989	0	537	700	820	0	0
355	6147	5731661	29031	23996	0	537	700	820	0	0
356	6148	5731666	29035	24003	0	537	700	820	0	0
357	6149	5731671	29040	24010	0	540	700	820	0	0
358	6150	5731676	29045	24016	0	541	700	820	0	0
359	6151	5731681	29050	24022	0	540	700	820	0	0
360	6152	5731686	29054	24029	0	540	700	820	0	0
361	6153	5731691	29058	24036	0	544	700	820	0	0
362	6154	5731696	29063	24042	0	546	700	820	0	0
363	6155	5731701	29068	24049	0	545	700	820	0	0
364	6156	5731706	29072	24055	0	545	700	820	0	0
365	6157	5731711	29077	24062	0	547	700	820	0	0
366	6158	5731716	29081	24069	0	547	700	850	0	0
367	6159	5731721	29085	24076	0	545	700	850	0	0
368	6160	5731726	29090	24084	0	545	700	850	0	0
369	6161	5731731	29094	24091	0	549	700	850	0	0
370	6162	5731736	29099	24098	0	549	700	850	0	0
371	6163	5731741	29102	24105	0	546	700	850	0	0
372	6164	5731746	29106	24112	0	546	700	850	0	0
373	6165	5731751	29109	24120	0	549	700	850	0	0
374	6166	5731756	29113	24127	0	547	700	850	0	0
375	6167	5731761	29116	24133	0	544	700	850	0	0
376	6168	5731766	29120	24140	0	544	700	850	0	0
377	6169	5731771	29123	24147	0	549	700	850	0	0
378	6170	5731776	29127	24154	0	551	700	850	0	0
379	6171	5731781	29130	24161	0	547	700	850	0	0
380	6172	5731786	29134	24168	0	547	700	850	0	0
381	6173	5731791	29138	24175	0	550	700	820	0	0
382	6174	5731796	29142	24182	0	550	700	820	0	0
383	6175	5731801	29146	24190	0	547	700	820	0	0
384	6176	5731806	29150	24196	0	549	700	820	0	0
385	6177	5731811	29153	24204	0	552	700	820	0	0
386	6178	5731816	29158	24212	0	553	700	820	0	0
387	6179	5731821	29162	24221	0	550	700	820	0	0
388	6180	5731826	29167	24230	0	551	700	820	0	0
389	6181	5731831	29171	24239	0	555	700	820	0	0
390	6182	5731836	29175	24248	0	555	700	820	0	0
391	6183	5731841	29179	24257	0	553	700	820	0	0
392	6184	5731846	29183	24265	0	551	700	820	0	0
393	6185	5731851	29186	24274	0	552	700	820	0	0
394	6186	5731856	29189	24282	0	551	700	820	0	0
395	6187	5731861	29192	24289	0	549	700	820	0	0
396	6188	5731866	29195	24296	0	550	700	820	0	0
397	6189	5731871	29197	24304	0	552	700	820	0	0
398	6190	5731876	29199	24311	0	553	700	820	0	0
399	6191	5731881	29201	24319	0	550	700	820	0	0
400	6192	5731886	29203	24327	0	549	700	820	0	0
401	6193	5731891	29204	24334	0	550	700	820	0	0
402	6194	5731896	29206	24342	0	549	700	820	0	0
403	6195	5731901	29208	24350	0	546	700	820	0	0
404	6196	5731906	29209	24358	0	545	700	820	0	0
405	6197	5731911	29211	24367	0	547	700	820	0	0
406	6198	5731916	29213	24376	0	547	700	790	0	0
407	6199	5731921	29216	24385	0	544	700	790	0	0
408	6200	5731926	29218	24393	0	543	700	790	0	0
409	6201	5731931	29220	24401	0	545	700	790	0	0
410	6202	5731936	29223	24407	0	545	700	760	0	0
411	6203	5731941	29225	24414	0	542	700	760	0	0
412	6204	5731946	29228	24421	0	541	700	760	0	0
413	6205	5731951	29230	24428	0	543	700	730	0	0
414	6206	5731956	29233	24435	0	544	700	730	0	0
415	6207	5731961	29235	24442	0	541	700	730	0	0
416	6208	5731966	29238	24448	0	542	700	730	0	0
417	6209	5731971	29240	24454	0	544	700	730	0	0
418	6210	5731976	29242	24461	0	543	700	730	0	0
419	6211	5731981	29243	24467	0	537	700	700	0	0
420	6212	5731986	29245	24473	0	535	700	700	0	0
421	6213	5731991	29246	24479	0	537	700	730	0	0
422	6214	5731996	29248	24485	0	536	700	730	0	0
423	6215	5732001	29250	24492	0	535	700	730	0	0
424	6216	5732006	29251	24500	0	535	700	730	0	0
425	6217	5732011	29253	24508	0	537	700	730	0	0
426	6218	5732016	29254	24516	0	537	700	730	0	0
427	6219	5732021	29256	24523	0	532	700	730	0	0
428	6220	5732026	29258	24530	0	530	700	730	0	0
429	6221	5732031	29259	24537	0	530	700	730	0	0
430	6222	5732036	29260	24542	0	527	700	760	0	0
431	6223	5732041	29260	24547	0	525	700	760	0	0
432	6224	5732046	29261	24551	0	525	700	760	0	0
433	6225	5732051	29261	24555	0	527	700	760	0	0
434	6226	5732056	29262	24559	0	529	700	760	0	0
435	6227	5732061	29262	24563	0	527	700	760	0	0
436	6228	5732066	29263	24567	0	527	700	760	0	0
437	6229	5732071	29263	24572	0	530	690	760	0	0
438	6230	5732076	29265	24576	0	530	690	760	0	0
439	6231	5732081	29266	24580	0	528	690	760	0	0
440	6232	5732086	29267	24585	0	526	690	760	0	0
441	6233	5732091	29268	24589	0	528	690	760	0	0
442	6234	5732096	29270	24593	0	527	690	760	0	0
443	6235	5732101	29271	24596	0	523	690	760	0	0
444	6236	5732106	29271	24599	0	521	700	790	0	0
445	6237	5732111	29272	24602	0	521	700	790	0	0
446	6238	5732116	29272	24605	0	520	700	790	0	0
447	6239	5732121	29272	24608	0	516	700	790	0	0
448	6240	5732126	29272	24610	0	515	700	790	0	0
449	6241	5732131	29272	24613	0	517	700	790	0	0
450	6242	5732136	29272	24616	0	516	700	790	0	0
451	6243	5732141	29272	24620	0	513	700	790	0	0
452	6244	5732146	29272	24624	0	513	700	790	0	0
453	6245	5732151	29272	24627	0	515	700	790	0	0
454	6246	5732156	29272	24631	0	515	700	790	0	0
455	6247	5732161	29272	24635	0	513	700	790	0	0
456	6248	5732166	29272	24638	0	512	700	790	0	0
457	6249	5732171	29272	24642	0	513	700	790	0	0
458	6250	5732176	29273	24645	0	512	700	790	0	0
459	6251	5732181	29273	24648	0	508	700	790	0	0
460	6252	5732186	29273	24650	0	507	700	790	0	0
461	6253	5732191	29273	24653	0	508	700	790	0	0
462	6254	5732196	29274	24656	0	507	700	820	0	0
463	6255	5732201	29274	24659	0	505	700	820	0	0
464	6256	5732206	29274	24662	0	504	700	820	0	0
465	6257	5732211	29274	24665	0	506	700	820	0	0
466	6258	5732216	29274	24668	0	505	700	820	0	0
467	6259	5732221	29274	24670	0	502	700	820	0	0
468	6260	5732226	29274	24673	0	502	700	820	0	0
469	6261	5732231	29274	24676	0	503	700	820	0	0
470	6262	5732236	29274	24679	0	503	700	820	0	0
471	6263	5732241	29274	24681	0	501	700	820	0	0
472	6264	5732246	29274	24683	0	500	700	820	0	0
473	6265	5732251	29274	24686	0	501	700	820	0	0
474	6266	5732256	29274	24688	0	500	700	820	0	0
475	6267	5732261	29274	24691	0	498	700	820	0	0
476	6268	5732266	29274	24693	0	496	700	820	0	0
477	6269	5732271	29274	24695	0	497	700	820	0	0
478	6270	5732276	29274	24696	0	496	700	820	0	0
479	6271	5732281	29274	24698	0	493	700	820	0	0
480	6272	5732286	29274	24699	0	491	700	820	0	0
481	6273	5732291	29274	24700	0	492	700	820	0	0
482	6274	5732296	29274	24701	0	491	700	820	0	0
483	6275	5732301	29274	24702	0	488	700	820	0	0
484	6276	5732306	29274	24703	0	486	700	820	0	0
485	6277	5732311	29274	24704	0	487	700	820	0	0
486	6278	5732316	29274	24705	0	486	700	820	0	0
487	6279	5732321	29274	24706	0	482	700	820	0	0
488	6280	5732326	29274	24706	0	481	700	820	0	0
489	6281	5732331	29274	24707	0	481	700	820	0	0
490	6282	5732336	29274	24707	0	480	700	820	0	0
491	6283	5732341	29274	24708	0	476	700	820	0	0
492	6284	5732346	29274	24708	0	475	700	820	0	0
493	6285	5732351	29274	24709	0	474	700	820	0	0
494	6286	5732356	29274	24710	0	470	700	820	0	0
495	6287	5732361	29274	24710	0	466	700	820	0	0
496	6288	5732366	29274	24711	0	463	700	820	0	0
497	6289	5732371	29274	24711	0	461	700	820	0	0
498	6290	5732376	29274	24712	0	459	700	820	0	0
499	6291	5732381	29274	24713	0	454	700	820	0	0
500	6292	5732386	29272	24713	0	452	700	820	0	0
501	6293	5732391	29270	24714	0	452	700	820	0	0
502	6294	5732396	29269	24714	0	450	700	820	0	0
503	6295	5732401	29267	24714	0	447	700	820	0	0
504	6296	5732406	29265	24715	0	445	700	820	0	0
505	6297	5732411	29264	24715	0	445	700	820	0	0
506	6298	5732416	29262	24716	0	445	700	820	0	0
507	6299	5732421	29260	24716	0	441	700	820	0	0
508	6300	5732426	29259	24716	0	442	700	820	0	0
509	6301	5732431	29257	24717	0	443	700	820	0	0
